pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369
air44	-0.299721007981	0.127821343224	0.0936222263406	-0.0137715292976	0.0487925577878	-0.0173999668317	0.00629632016478	-0.0140868721025	0.0242355655021	-0.10777241782	0.136531415393	-0.0167029382896	0.00551708014715	-0.113426878619	0.00366643772354	-0.0259291866467	0.0149616375334	0.0457088053255	-0.0280185599523	0.0391956656872	0.0158422119635	0.0247542663029	-0.0587786847873	0.00191491665805	-0.0807730603843	0.0230168624139	-0.0397460113275	0.0138235908977	-0.0940788734638	0.0329418005552	-0.0440869938381	0.0845676858241	-0.052469301744	0.0223666034811	-0.0728996482129	0.0221490685832	-0.0370158845606	0.0348073750907	0.0116931846974	-0.0523885371071	0.0308253894898	-0.0484837174973	-0.0347572329545	0.000896837991378	0.0340670687054	-0.0389960459792	0.0192870534239	0.00173554424706	-0.00079652834437	-0.0109085579355	-0.0418493459162	0.00416804628402	0.0351986563619	-0.00378603333459	-0.0111130416146	0.0299722978261	0.0051073649369	0.0113297946362	0.00756523914968	-0.0174242276631	-0.02972730734	-0.00710205636688	-0.0728923154472	0.00777925464603	-0.0714275165235	0.0432192053842	-0.0256080496949	0.0277971044994	-0.0587717457726	0.0365561962884	-0.00653185255027	0.0125519952206	-0.0172089464062	0.0218641291754	-0.015139011724	0.0279575543378	-0.0222466921845	0.0171506911962	-0.0108904735202	0.0514632088376	-3.14825893511e-05	-0.0216229846437	0.0151389103877	-0.00321183880127	0.010410788092	-0.020582157099	0.00998607187875	-0.0359338818698	-0.0107952576902	0.04852262305	-0.0299662944011	0.0156748569015	-0.00332956524522	-0.0362667055264	0.00288532052629	0.0168760625349	-0.00589802825483	-0.0491471129497	0.0134365598922	-0.026102864378	0.0274781932632	0.00589407219353	-0.0092430349819	-0.0204924291664	0.0245805872287	0.00399580202418	-0.039918833081	-0.00762671747587	0.0340593585832	0.00920533295045	-0.0184543287489	-0.00789664579632	0.0127285143076	0.00816520584705	0.00815540791125	-0.0161076355192	0.00105412141944	0.0585267663775	-0.0142819740868	-0.00173313014871	-0.0207831431363	0.00537637889575	0.0172346228121	-0.00773845899216	-0.0328360696322	0.00931895223898	0.0030580901354	0.00612382828778	0.0419984477743	-0.0237302842803	-0.0106635425721	0.00367721452088	0.0379843088722	-0.0151863859524	-0.00435847763927	-0.00895160485774	-0.00391630744741	0.00509260190887	0.00432240832361	0.0373631853171	-0.0146845636276	-0.0241498850697	0.0416285825082	0.00208051950517	0.0309556572336	-0.0124983120843	-0.00131183804259	-0.0189416808	0.0132299342222	0.00287395521759	0.0154534044339	-0.0271607018368	-0.00355429819979	-0.00952270307221	0.00787004646655	0.00289905872338	0.0447190809014	-0.0093685303344	-0.00129826814893	-0.0147285425621	-0.00832832219547	0.0138706674175	0.00278531425511	0.021213812093	0.000234020751796	-0.0328379566549	-0.0241481207397	0.0134310921472	0.00874764160168	0.0139381461067	0.0105162181153	-0.0095616201728	-0.0223333813634	-0.000968659204194	-0.0132596556605	0.00877819660198	0.00266251542866	0.0105235505198	0.00502100574342	-0.0199343547271	-0.0121527862098	0.0106730293815	0.0165814846726	0.0099736088242	0.00150754068493	-0.0245660085158	-0.0089734784161	-0.00507691436779	-0.00613327979468	-0.0210198009552	0.015774817537	0.0114195030413	0.00156793130066	0.00327053756072	-0.0107687240994	-0.0170662576188	-0.0086329781564	-0.00318316954591	-0.00890734893463	0.00292685025682	0.022443527908	0.00386686134863	-0.00820882623991	-0.0381494670932	-0.00684053115318	-0.0280063307788	0.0159410111352	0.000918368815052	0.00913513746782	0.00613007550465	0.00727143453161	-0.00872596723479	-0.00433741331354	-0.0225999070599	0.00927811355408	0.00761806965155	0.0179642252701	0.00148335796049	0.00683302732912	0.00599634572832	-0.00960899693687	-0.0121680784091	-0.00319037579486	0.0162778834224	0.008820674821	0.00851826709077	0.00270386107966	0.0231301145207	-0.00564824090264	-0.0149191731443	-0.0127988748295	-0.0116038919413	0.000604254546753	0.00079275447973	0.0219967391842	-0.00480392225695	-0.00917140207662	-0.0013082047711	-0.000975841024853	-0.00209045293247	-0.00362310607979	-0.0118118247054	0.00485651439712	0.000140545004818	0.000753366865269	0.00128004450874	0.00353057484338	0.0036838849826	-0.00485877254719	-0.00323242783816	-0.00416995075853	-0.00825093453442	0.00544185393049	0.00884174113907	0.0234280863206	0.0146358998322	-0.0025984672749	-0.012655136326	-0.0150809032812	-0.0144677706741	0.00981522382778	0.00697553524694	0.00670683464944	0.00324307164829	-0.00376965189862	-0.00224215880663	-0.00186684316161	-0.000391140702886	-0.00895188689661	-0.00377425911144	0.0016695137972	0.00260809230489	0.00317668084493	0.0100919256789	0.00256101020574	-0.00617154574694	-0.0105521723657	-0.00329671294287	-0.0167187755503	0.00955345811891	0.00718270539502	0.00682520093957	0.00173550112676	0.00687135665221	-0.00887183167699	-0.00535007814104	-0.00324206257647	0.00730861664295	-0.00939427501072	-0.0131272490211	-0.00929210210927	-0.00742866440525	0.0133812785517	0.0015218838052	0.00143648122743	0.00107289110138	-0.00103077913432	-0.0190783815465	-0.00568373687268	0.00121403447589	-0.00610073049185	-0.0106446556998	0.00960853770436	0.00557402527546	0.0073273320765	0.00304993843841	-0.00340747714619	0.00338515656308	0.0111936192243	-0.000752043921736	-0.00396915137861	-0.00112985156975	-0.00830919367089	0.00522866288561	0.000523631967891	0.00377058217442	0.00248356833241	0.00109595858248	0.000180169141969	0.00376314987369	-0.000744453341037	0.000749004375326	0.0056254065845	0.00105821675928	-0.00968824036903	-0.000708861399314	-0.00352517494672	-0.000442804122083	-0.00096005394477	-0.00296551195258	0.00924934249502	0.00613222855743	-0.00347659530435	-0.00317722926936	0.00481318758618	0.00278180885295	0.00012985014511	-0.000814063432704	0.00529091727283	-0.00430148065117	-0.00422655806318	-0.00455574025748	-0.00453762883018	0.00366835920414	0.00378576258328	0.00289592611417	0.00235384878217	-0.0046469947835	-0.000432976857772	0.00110473413447	-0.000223696748848	-0.00341884011727	0.00386138602922	-0.00511704516653	-0.0023976462672	0.00364419490176	0.00199811162007	0.000609123755857	-0.00210057371079	-5.39872773293e-05	0.00256538081887	-0.000452301081171	-0.00262739285568	-0.00112389776388	0.00290678410492	-0.00014732280928	0.000787148428356	-0.000130689396437	-4.49077200162e-09
air218	0.215300382933	0.0973743894649	0.0829164048091	0.0352318157883	0.0180693770184	0.0505943495018	-0.00276486797662	-0.0272975152841	0.0135523769329	-0.0138297402384	-0.0630172316653	0.0278522904304	0.0360335076679	0.0144233674714	-0.0106165439184	-0.0164807811401	0.0180617928376	-0.043573945468	-0.0303572759118	0.0127661325836	-0.0129923766218	-0.0414689588245	-0.0422184421659	0.0707430200373	-0.00488281805941	-0.0156698771215	0.032006663016	-0.00103553893445	0.0332711393517	-0.0225323206037	0.0773672571454	0.0161175777635	-0.0377746026492	-0.013442267517	-0.0130311700227	-0.0323176718184	-0.00792650077875	-0.0137214227697	0.0135871610943	0.0223306902407	0.0113341802015	-0.00983684568298	-0.0195939052693	-0.00857231672338	0.0215787766103	0.0330846468538	-0.066903798218	-0.0441115789851	0.00163443842653	-0.0477280309599	-0.0198580372361	0.0420316078538	-0.0283838650423	-0.053035226928	0.00987160441226	-0.0568746275822	0.0148281336735	-0.0187975829843	-0.0468611528594	0.010289805799	-0.0202522912622	-0.00904893302995	-0.00316681018172	0.0574886882989	-0.0179503563468	-0.00446437828461	0.0101742722733	-0.0111743170046	-0.0102114967954	0.0470468178659	0.00136113671755	-0.0291327614557	-0.0316909185374	-0.0477706099107	-0.0374259192358	-0.0260957606095	-0.0519837603096	0.0278680901297	-0.0122137076897	-0.0263946306615	-0.0301020174724	0.0249540594856	0.0141042476801	-0.0195591707148	-0.020402609018	-0.0759643869753	-0.0410106451724	-0.0109177728686	0.0457760514688	0.0454670821688	-0.0380341731345	-0.0526188758347	0.050871276989	0.0147450414599	4.3028173653e-05	0.0142964246009	-0.00813163283244	0.0511804791588	-0.016389419678	0.0389444545657	0.00364886219826	-0.0520723882449	0.0275656992288	-0.0363687706108	0.047227890679	-0.0105180197252	-0.0253999953138	-0.00416594990973	0.0253763964178	0.0325537181888	-0.0480316502461	0.00159412988636	0.0219087613048	0.002062994897	0.0122086623272	-0.00903523166227	-0.0101594191586	-0.0174907695312	0.00463987451583	-0.0471266611335	0.00590509436942	0.00810204446391	-0.0315358874343	-0.0636319485333	-0.00569535439177	-0.00714687255022	-0.0393265186807	0.0226127840399	0.0190073585571	-0.0194157639267	-0.0580614918716	-0.0190282042346	-0.0188529244389	-0.0126652413774	0.0167318930178	-0.000421222200824	0.0174242628257	0.0311970758281	-0.0138440593041	-0.0142488542779	0.00700214837899	0.0243014669484	0.0302331463341	0.0200291723969	0.0244081728646	-0.0116904907663	-0.00599602435178	-0.0329505801148	0.00864708562622	-0.0267921750081	-0.0122517181797	0.00656598862468	0.0159522590005	0.00284489400603	0.00360801816177	-0.0223618445833	-0.00392941949851	-0.020683152304	-0.0297384583011	-0.0250634450173	-0.00556473900738	0.0262771583622	0.00941944587484	-0.00886326348899	-0.0117893609339	-0.00339370624882	0.00106811576215	-0.0132941215388	0.0277425093324	-0.0069297669328	0.0587849728083	0.0272218079967	0.00164183968635	0.019857471963	0.00238149215405	0.0287933276451	0.00115483081124	0.00848561320239	-0.0169940281224	0.0154919980903	0.0161031338242	-0.00794213735222	0.0174156769907	-0.0301621271318	-0.0107828340724	0.00456400203146	-0.0141897943614	-0.00151436619618	0.00505765734656	0.00373584547236	-0.0252916999277	0.018829173454	-0.0257098375892	0.00667160086554	-0.0066861558578	0.0115281000168	-0.00338982491551	0.00706758153597	0.00216107861973	-0.00418767668275	0.0215488486134	-0.0545698453581	-0.0236092868755	0.000967254701823	0.0047671396107	0.0203628034946	0.00716515295017	-0.0199042370296	-0.00658759398585	-0.00548057929346	-0.0121405970125	-0.00853867798486	0.00715617298664	-0.0105677441061	-0.011157555313	0.0128671766588	-0.00970737127454	0.0162835759865	0.00183492834918	-0.00548579828045	-0.0128699812131	0.0112824694708	0.00296936956119	0.00996616237561	0.0138474257347	-0.022948056663	-0.0084575460566	-0.00307938373776	-0.00171016443466	-0.00185759439349	0.00065685461397	0.00849282709338	0.000182913433811	0.0108088321496	-0.0374135673966	0.00720391809085	-0.00574823937438	-0.0056923671655	0.00842263815333	0.00410196959175	-0.00826271695191	-0.0160500415017	0.00456044575761	-0.00176514892044	-0.000184661304401	0.000906233034242	-0.00489212727365	-0.00371571737589	-0.00358834875468	-0.0176141060712	0.0033260526076	0.0106187030788	-0.0012142860635	-0.000653161295566	-0.00346075615875	-0.00820693898028	0.0066927709736	0.00317822318101	-0.0141917932764	0.00749473170083	-0.00581390808045	-0.00159315974717	-0.00757185462613	-0.00355948517086	0.00495367867317	0.00075571216606	0.00294991860694	-0.00413593012799	-0.00130809043033	0.0115974593068	-0.00219436500693	0.000443906353661	-0.000318208514366	0.00321101011295	-0.00107110194488	-0.00948851583407	-0.00704725623045	0.0055759279268	0.0108717597379	-0.00654259646382	0.0115212747299	0.000730170625572	-0.00315789231403	-0.00771838803001	0.00251062912215	0.0017299221095	0.00635665764606	0.00248135202867	0.00723519298752	-0.000871186992665	0.000170558123421	-0.009007879978	0.0076781640455	-0.00720468169432	-0.00104313323601	-0.0024510559202	-0.00163251196977	0.000961300701712	0.00708202662268	0.000403933678906	-0.0107370551583	-0.00170380617105	0.00124287354248	-0.00480065906426	0.000138182854734	-0.00110561230719	0.00168204490718	0.00876970614691	0.0034278421623	-0.00781919060244	0.00247578657643	-0.00441442367132	-0.00487574056793	0.000941288740442	-0.00157384720831	-0.000468435884229	0.00331462250874	0.00535088958947	0.00362372352552	-0.00378637781071	0.000528743115417	0.000914439505523	0.00254108081608	-0.000834516600623	0.00686481573826	-0.00166811510689	-0.00355854155447	0.00167434409939	0.00524280939776	0.00238546651257	0.00384219845725	-0.00121754040274	0.00210829711004	-0.00212960341544	0.000749604657505	-0.00386591789958	-0.00464637750442	0.00720568894304	-0.00284294802153	0.000464154666968	-0.00139387558129	2.49742632405e-05	-0.000528003949312	-0.00046776664472	0.00187791832466	0.00395343860951	0.003149861397	-0.000490866034211	-0.00130086163286	-0.00328089393379	-0.00204375221531	0.000155085187698	0.00102547672701	0.00129325568586	-0.000977472329165	-0.000580053202425	-0.00310085764546	0.00225967807115	0.00127211788013	0.00186661333511	0.00138299619727	0.000909683259355	-0.00122238999654	0.000173127271009	0.000416138970481	-0.000842506384898	-8.94110575976e-05	0.000195415732875	-4.49077200049e-09
air302	0.133996591309	-0.116108276746	0.044713406853	-0.0904364764828	0.0557143410539	-0.0511582423954	-0.0704442197785	0.0423286957369	0.0622019738493	0.0210194286747	-0.00517976020795	-0.0149426630945	-0.0148184952039	0.00723469681805	0.0659357559616	0.00941899885627	0.00442445415869	-0.00235682482889	-0.0114378490863	-0.0742734312642	0.0144407207615	0.0117824970692	0.0543643570502	-0.00502946833217	0.0183370536368	0.0354002140854	-0.0221881314227	0.0452598597029	0.0479187938099	0.0294255728614	0.0195307604944	-0.00849984509563	0.0649741590256	-0.00374719334316	0.0584731802527	0.0170536807113	-0.0285268656899	-0.0283012803743	-0.0295597376173	-0.00348294855812	-0.0178012166995	-0.00070723956439	-0.0387950759384	0.0192867460107	-0.052412385474	-0.0164380113289	0.0239935429642	0.0432842879658	0.036699183111	-0.0353909853518	-0.02428329397	-0.0266334637155	-0.0282768576217	-0.0676943287316	-0.0212972658693	-0.0396425032227	0.0108494191215	0.00744155994541	0.000330773146547	0.0353117713729	-0.0173554787743	0.0305055017569	-0.0026507074265	0.00853257514633	0.00188970151446	-0.0593109424414	-0.0135436848185	0.00481862852191	0.0172496148141	-0.00159547069746	0.0188743862344	-0.0248532228637	-0.0321686899683	0.0141892592329	0.0190689646842	-0.0478660984929	0.0295293932289	-0.0316244793042	-0.0330838311687	0.00386659063548	0.0278181176424	0.0478961693575	0.00644629559948	0.00766659562145	0.0118157782364	-0.0130387544505	0.0160355388328	-0.00611389154011	0.014866950167	0.0250514315337	-0.0160355568427	0.03961468937	0.00106514087749	-0.00128460740633	-0.0364518941654	0.0386235310195	-0.0375962463624	-0.0392751811854	0.0417835406883	-0.00727601313	0.00706105291199	-0.0397825331884	0.0115396086616	-0.0217608820282	-0.0203289009988	0.0349332608982	-0.00425495588425	-0.032071677811	-0.00907722811493	0.00222999212711	0.00180634850504	-0.023028866756	-0.0210754828632	-0.0159936586101	0.0134425827449	-0.0225193445807	0.00783764887112	-0.00105937477744	-0.0291823485735	-0.037361417625	-0.0267366622936	-0.00227287584038	0.0347022229563	0.00966332807832	-0.0592862851118	-0.031064079559	-0.025248736249	-0.0112796281229	-0.0097906924428	-0.00906534308434	-0.00277181084574	0.017767645644	0.0255300443094	-0.0430066787309	0.0120645201004	0.0258901235497	0.0201006503966	-0.0259817284347	0.03405162911	0.0275675779536	-0.0327834056557	0.0205571561562	0.0151126671414	0.00485719748882	-0.00277298730083	-0.00206743627401	-0.0373428958908	-0.00160985638185	-0.0122041464297	-0.00883452106315	0.0191774660868	-0.00657528750432	-0.0091634142796	0.0306973856058	-0.0175072819627	0.0286796963397	0.0207566055021	0.0141139967383	-0.0322570723069	-0.0129739331564	-0.0465615658186	-0.0291739175349	-0.0360237388584	-0.000688760940844	-0.0112384225626	0.00175294877695	-0.031122598699	-0.00404237687552	-0.0168243523911	-0.0108623136208	-0.00815624013023	0.0214420539802	0.0117335312504	-0.0095688526666	0.00505159245503	0.0157483259817	-0.014921203622	0.00393270094636	-0.0158961432889	0.0375994719251	0.0182129904047	0.00601856816827	-0.00569386621471	0.0108777876556	-0.000729770956136	0.00984003986013	-0.0107259818554	-0.00832582500867	-0.0166418726538	-0.0328118676934	-0.0156600502081	-0.0141320930611	0.0341521300464	0.00473607021935	-0.0095954477412	0.00332609315575	-0.0197469644143	-0.0148059585349	-0.0179165601408	-0.00664180465209	0.018652390368	-0.00408328089789	0.00337188468357	-0.0020875986719	-0.00271966209658	0.00840619077699	-0.019030343817	0.0187949114676	0.0195396953235	0.00959469521107	0.0108568352911	0.0023632105349	0.0155915173748	0.0141390384523	0.00612704573636	0.00280310248908	0.00636714144184	0.0168353607897	-0.00318453713942	0.00720636658268	-0.00364720304908	0.0189322909656	-0.00751867164321	-0.0160757734058	0.0343422786396	0.00291867608658	0.0107436505141	-0.00662984075704	-0.00988030265555	0.00155073724888	0.00308962177874	0.000863498676287	-0.000816614638207	0.02927880399	0.00262973407479	-0.0180209398797	0.0191100169094	-0.0148546733195	0.00771469258346	-0.00150833219757	-0.00721479603687	0.0162800367217	-0.00256641456191	0.0132760307749	-0.0167945911609	-0.00107987979986	0.0049197952091	0.00145304657006	-0.0143916496609	-0.0100015563813	-0.013186027257	-0.00336661465342	0.00937079466448	0.00756904879806	-0.0141491853156	-0.00916825750925	0.00641676209341	-0.0079031177072	0.00387413676279	0.00349154858095	0.00983761492767	-0.00463247643807	-0.0135084174629	0.0168125342121	0.0122092416954	-0.00351954288666	-0.00854965474567	0.00289058862209	0.00353623838654	0.00324841364685	0.00502747120765	-0.00208559333094	-0.00349295720846	-0.0120536713356	0.00824633515983	0.00472011493876	-0.00689775324709	-0.00214985188162	0.000244888895278	0.00370996752563	-0.010498239137	-0.00689744634943	-0.00293009953534	0.00515389677686	-0.0049448519969	-0.00154086418799	0.000189219805829	0.00381542407081	0.00452020671609	-0.0101694358559	-0.00801904788841	-0.00155011309191	-0.00290548237102	0.00570355222662	-0.00483067716022	-0.00266645311837	0.00612236660731	0.000674124840884	-0.00367906635437	-0.00524022922457	-0.0109054989713	0.00110429336772	0.0019135191334	0.00198665827382	-0.0046541392428	0.0049400395512	-0.00299154628889	-0.000139015568322	0.00339717445669	0.0103743805386	0.00293236578705	0.00156780852338	0.00551543438633	-0.00571527862652	-0.00416499640505	-0.0104076008614	-0.00391017077509	-0.00988565755068	0.00199998189482	0.00362360513552	-0.00151049457828	0.0107054734175	0.00557267399213	-0.000424420726469	0.00886676124167	0.00296615261656	-0.000315294507069	0.00632151166031	0.00547131854539	0.00351502383971	-0.00147859607122	-0.00100908390852	0.00111103923481	0.00563725541233	-0.00627398152057	-0.00146301960365	-0.000975758980207	0.0048194857313	0.00555016807911	-0.00156370777982	-0.000879575387428	-0.00609641414502	-0.000498028616591	0.0041119156588	0.00084437395723	-0.000625592044879	-0.00319829696837	0.00210623637246	0.0042436196204	-0.00341153470235	0.00305569320903	0.00412314288769	0.0013769304784	-0.00242656484247	0.00454892169647	0.00164063912682	-0.000978456516096	-0.00528949259781	-0.00130350123893	-6.84739220117e-05	-0.000925900334411	0.00166489841589	-0.000141190633948	0.00115971496124	0.000965047661794	-0.00293278195487	-0.000368503122763	0.000159889776751	-4.49077200062e-09
air312	0.0541102935329	-0.226823650723	0.0732022622774	-0.106017366061	0.015282769217	0.0530875365385	-0.0537626730862	-0.0231039654448	-0.0352942143078	0.0102550519556	0.0277605142919	-0.00658444797077	-0.00714136085326	-0.00578576266905	0.0220538507556	0.0736454305973	0.059312322444	-0.0112628230396	-0.0128011346357	0.00244507494308	-0.00892373505531	-0.0363755503533	-0.0102498149481	0.0326738300001	-0.00941486672116	-0.0409118287526	0.0447546335764	-0.00923965902776	0.00275794458543	-0.0209315837653	0.0384531200197	-0.0162776130807	-0.0224664592404	-0.0186474681184	0.0370234461846	0.0220952565206	-0.0105151529626	0.0236779063781	-0.071542917547	-0.027026188068	-0.0472068002038	-0.0127868504718	-0.0167943577749	-0.00756426875707	-0.0141523391592	-0.0277739444781	-0.0376463999045	-0.0214902306054	-0.0342854682651	-0.0185809228872	0.0281196429731	0.00693494166442	-0.0419249009487	0.0164352080456	-0.0104654299256	-0.00167881964874	-0.0181771327938	-0.0286052967597	-0.0407408007546	-0.0323642909441	-0.0143269297979	-0.064882197739	0.0037624346318	0.0366534713874	-0.0074283162072	-0.0293612703481	0.0478712484487	-0.0282020774668	-0.00530021248534	-0.0143535940403	0.0086667885801	0.00026871731223	0.00702997936555	-0.0372872335783	0.0121959066063	0.0164974839817	0.0208784056353	-0.00343040577751	0.00619671120681	0.0308922711091	-0.0310581781236	-0.0426066136479	0.0749622337185	-0.0080435981853	0.0327250691587	-0.0174035170825	-0.0269200362114	-0.0124899005797	-0.0358652996838	0.0234973602834	0.00330911459951	0.000875446037879	-0.0309980549894	0.00901668008488	0.0152840575583	-0.0290440265212	0.0410321471819	-0.00417288760366	-0.0447391415354	-0.0115578918608	0.041345850298	0.0334946109669	-0.00344414490476	0.0269101155685	-0.000318491939504	-0.000864678533875	0.00339024243892	0.0280210812908	0.0457996529878	-0.0124521705008	-0.0380240295393	-0.0202579734207	0.0302641671618	-0.0216530858851	0.0194709435521	0.0226362553537	0.0246822519366	-0.01435393304	0.0133354820735	-0.00131003188099	-0.0134674835887	-0.0122850755306	0.0142074282627	0.00917255264041	-0.0201820357405	-0.00924404912401	-0.0234283106384	0.00443508174373	-0.00348066453041	-0.0123769874355	-0.00375068922522	-0.00392149475289	0.0222662941571	0.0172428326459	-0.0400334913542	0.00156465021375	-0.0263432118829	0.0118643032017	0.00551268138561	-0.001132715149	-0.00526501044911	0.0278503501882	0.00778447583916	-0.0308972360597	0.0199763710318	0.0251782501557	0.0336289984229	0.0378903005608	-0.0307948999459	0.0313341800537	0.0315305406154	-0.0169113448731	-0.0209651115312	-0.0119103834483	-0.0317609483469	0.0148562362718	-0.0175767173154	0.0330021222519	-0.023905046635	0.000175715944183	-0.00500356944234	-0.00567051028812	0.0059273015174	0.0288462396735	0.0108759611831	0.0115035602822	-0.0177933151207	-0.0186047108774	-0.0440198917819	0.0269200257986	-0.013034721041	0.0144728018757	-0.00610696319081	-0.00537116297505	-0.00145659983743	0.00879067497128	-0.0169270898833	-0.000654748892016	0.00771025092196	-0.0267278119108	0.0144279507861	0.012555667341	0.00193263599752	-0.0161575067841	-0.0180976042796	0.00260859806941	0.0102387104248	-0.00398906740083	0.0121539718607	0.019208251292	-0.0076494952634	0.0300873933032	0.010111104144	-0.00301830628373	0.00119850694406	-0.00025118194531	-9.45950372395e-05	-0.00798641796118	0.00685753121064	-0.00419570675396	-0.0163117714217	-0.0322211032287	0.0118149698095	-0.0157259774713	-0.00930121298466	-0.0319398452827	-0.0104324413318	-0.0035400759549	-0.0129577736977	0.0193557308784	0.0135654815065	0.00362641943442	-0.00876763126629	0.0194408757484	0.0109343011314	-0.0235069183727	0.013499240771	-0.00784401060897	-0.00127261559772	0.0114831370417	-0.00223384006068	0.0297704055756	0.00520782291283	-0.0069083981748	-0.00536895058628	-0.00956244716633	-0.00285717862731	-0.00954927964028	0.00840053082278	-0.0299553785494	-0.00804494854581	0.023726189419	0.00835360567579	0.014084243351	-0.026771951153	-0.0160409824493	0.0180015986642	0.00406281331402	-0.00133566094231	-0.0100501444921	-0.00977250154743	-0.00670845917804	-0.011155860466	0.00151246328166	-0.00693768969042	0.025596105617	0.0281412934423	0.00777371067563	0.0153185874115	-0.000357239099218	-0.0147946880334	0.0121122205934	0.00777720999004	0.0179765318886	0.00292628096546	-0.00465436063787	-0.00184220660493	-0.00895733904784	-0.00110665581649	-0.00432409242007	-0.00189554769567	0.0043896894206	0.00369689200432	-0.0194610849889	-0.00973573651097	0.00997480449856	0.00418068311579	0.0113047528609	0.00805241292968	0.00343940107773	-0.00575070467814	-0.0056013796966	-0.0050443492127	-0.00364455171638	0.0138059791943	-0.00594908140068	0.00409175226817	-0.0214089519677	-0.00630809752847	0.0070985261638	-0.000355003708424	0.00469978729186	-0.00481534458104	-0.00438937734971	-0.0102595297498	-0.00415823639584	0.000698321613126	-0.00569872270444	0.00461007860996	-0.00334279941467	-0.000183960160944	0.00279341195191	0.00510746217608	-0.00369179185986	0.000496210651366	-0.00457710691974	0.00279670227972	0.00271193584033	-0.00394467985766	-0.00336231827133	0.00702178767836	-0.00782569970331	0.00147817645168	0.00341654348982	0.000905819076785	0.00341134845994	0.00314041613966	-0.0142228226413	-0.00347162702166	0.00481272090424	-0.00205998333038	0.00558261303342	0.00421477825262	0.00133613115846	-1.58076838223e-05	0.00702762472764	-0.00239294458732	0.0109017995837	-0.00429348492157	7.95287517617e-05	0.00114414359117	0.0139191823313	0.0116922799404	0.00296508829604	0.000162234199883	-0.000310699207709	-0.00670197415729	-0.00320238230916	0.00617903895968	0.00201047859832	0.00494479923094	0.0045040144256	0.000290184376159	-0.00073565520186	-0.00138083717735	-0.000567558690073	-0.00699901569334	0.00186218503718	0.00021561551523	0.000194099249197	0.00438410443439	-0.00217633582655	-0.00301589912342	-0.00151115587885	-0.00290256973486	-0.00357776195853	-0.00337160083104	-0.00585924649394	-0.000421396679606	0.00183495529622	-0.000644973696542	0.00133700155769	-0.00549541751435	0.00288360072654	-0.00164282574121	-0.00346828177854	-0.00263734350714	0.00257519572993	0.00100496690395	-7.41652040713e-05	-0.00160788647211	-0.000839187022801	0.00154827472677	-0.00158440456163	-0.00169110640864	-9.43655186209e-07	-0.000474630081913	-9.64978823885e-05	-4.49077200152e-09
