2014-08-14 15:21:32

------------

94 samples in ../split_library_log/Meadow_BELillis_4of4_split_library_log.txt
322 samples in ../otu_table_stats/Meadow_BELillis_otu_table_stats.txt

------------
sample	splitLibLog	otuTableStats	percent
air156	88395.0	58204.0	0.65845353244
air172	41547.0	27107.0	0.652441812887
air175	36532.0	17021.0	0.465920289062
air181	31340.0	24084.0	0.768474792597
air099	27155.0	21180.0	0.779966856932
air113	25675.0	20549.0	0.80035053554
air180	24492.0	17236.0	0.703739996734
air117	23464.0	19703.0	0.839711899079
air173	22503.0	14885.0	0.661467359908
air104	22393.0	17647.0	0.788058768365
air182	22184.0	16665.0	0.751217093401
air158	21369.0	13076.0	0.61191445552
air179	21260.0	14837.0	0.697883349012
air097	20251.0	15809.0	0.780652807269
air114	20204.0	15947.0	0.789299148683
air183	19948.0	15274.0	0.76569079607
air115	19578.0	15869.0	0.81055266115
air120	19421.0	15221.0	0.783739251326
air178	18726.0	13287.0	0.709548221724
air100	18460.0	14618.0	0.79187432286
air137	18069.0	12785.0	0.707565443577
air161	17480.0	9598.0	0.549084668192
air185	17435.0	11927.0	0.684083739604
air106	17421.0	12975.0	0.744790769761
air162	17153.0	10415.0	0.60718241707
air103	16843.0	13951.0	0.828296621742
air153	16477.0	9015.0	0.547126297263
air116	16311.0	13450.0	0.824596897799
air192	15918.0	12152.0	0.763412489006
air163	15846.0	9493.0	0.599078631831
air129	15802.0	10857.0	0.68706492849
air098	15576.0	12305.0	0.789997431947
air151	15495.0	6600.0	0.425943852856
air171	15237.0	8179.0	0.536785456455
air154	15194.0	9781.0	0.643740950375
air184	14863.0	11412.0	0.767812689228
air170	14805.0	8870.0	0.599121918271
air108	14643.0	11431.0	0.780646042478
air110	14617.0	12361.0	0.845659163987
air135	14576.0	9485.0	0.650727222832
air174	14562.0	7404.0	0.508446641945
air130	14388.0	10385.0	0.721782040589
air118	14179.0	11579.0	0.816630227802
air105	14173.0	11213.0	0.791152190785
air191	14056.0	10984.0	0.781445645987
air102	13948.0	10623.0	0.761614568397
air177	13808.0	9888.0	0.716106604867
air160	13796.0	8694.0	0.630182661641
air190	13784.0	11081.0	0.80390307603
air122	13349.0	9584.0	0.717956401229
air159	13157.0	7952.0	0.604393098731
air147	13157.0	5735.0	0.435889640496
air165	12906.0	9040.0	0.700449403378
air112	12561.0	10796.0	0.859485709736
air167	12531.0	9099.0	0.726119224324
air169	12359.0	4283.0	0.34654907355
air150	12348.0	4982.0	0.403466148364
air155	12013.0	7325.0	0.609756097561
air186	11757.0	8662.0	0.736752572935
air132	11756.0	8244.0	0.701258931609
air157	11707.0	7288.0	0.62253352695
air148	11474.0	4922.0	0.428969844867
air119	11403.0	9364.0	0.821187406823
air109	11392.0	8927.0	0.78362008427
air166	11366.0	8152.0	0.717226816822
air123	11054.0	7455.0	0.674416500814
air144	10264.0	8225.0	0.801344505066
air124	10137.0	7038.0	0.694288250962
air188	10077.0	6739.0	0.668750620224
air134	9872.0	7596.0	0.769448946515
air189	9809.0	7718.0	0.786828422877
air152	9701.0	5827.0	0.600659725801
air107	9674.0	7318.0	0.756460616084
air131	9667.0	6733.0	0.696493224372
air126	9587.0	6528.0	0.680922081986
air136	9243.0	5913.0	0.639727361246
air176	9222.0	4746.0	0.514638906962
air121	8832.0	5782.0	0.654664855072
air149	8073.0	4661.0	0.577356620835
air164	8030.0	4583.0	0.570734744707
air111	7799.0	6632.0	0.850365431466
air143	7706.0	6055.0	0.785751362575
air101	7530.0	5860.0	0.778220451527
air128	7501.0	4855.0	0.647247033729
air133	7142.0	5641.0	0.789834780174
air125	6819.0	4570.0	0.670186244317
air138	6630.0	4723.0	0.712368024133
air140	6573.0	4663.0	0.709417313251
air187	5887.0	4241.0	0.720400883302
air168	5499.0	3991.0	0.725768321513
air141	5265.0	4021.0	0.763722697056
air146	4874.0	2016.0	0.413623307345
air139	4378.0	3194.0	0.729556875286
air142	49.0	32.0	0.65306122449
------------
Mean =  0.691242686773 percent of seqs made it into OTU table
SD =  0.11214542516
