2014-08-14 15:21:32

------------

28 samples in ../split_library_log/Meadow_BELillis_2of4_split_library_log.txt
322 samples in ../otu_table_stats/Meadow_BELillis_otu_table_stats.txt

------------
sample	splitLibLog	otuTableStats	percent
air217	28689.0	25537.0	0.890132106382
air211	21786.0	20192.0	0.926833746443
air204	20423.0	17060.0	0.835332713118
air218	19863.0	17387.0	0.875346120928
air194	19446.0	15882.0	0.81672323357
air219	19205.0	16965.0	0.883363707368
air201	18800.0	16568.0	0.881276595745
air195	17775.0	14502.0	0.815864978903
air202	16964.0	14601.0	0.8607050224
air200	16700.0	15170.0	0.908383233533
air220	16217.0	14133.0	0.871492877844
air215	15917.0	14742.0	0.926179556449
air196	15638.0	12078.0	0.772349405295
air198	15071.0	13747.0	0.91214916064
air197	14468.0	13359.0	0.923348078518
air205	14464.0	13052.0	0.902378318584
air199	14310.0	12424.0	0.86820405311
air203	14244.0	12705.0	0.891954507161
air212	12991.0	11957.0	0.920406435224
air208	12844.0	11859.0	0.923310495173
air210	12512.0	11489.0	0.918238491049
air206	12104.0	11264.0	0.930601454065
air213	12080.0	11132.0	0.921523178808
air209	12069.0	11080.0	0.918054519844
air207	11186.0	10424.0	0.931879134633
air214	9496.0	8697.0	0.915859309183
air193	6525.0	5984.0	0.917088122605
air216	60.0	46.0	0.766666666667
------------
Mean =  0.886630186544 percent of seqs made it into OTU table
SD =  0.0458179467767
